pretty_formula,band_gap,formation_energy_per_atom,volume,A_site_electronegativity,B_site_electronegativity,X_site_electronegativity,A_site_weight,B_site_weight,X_site_weight,A_site_affinity,B_site_affinity,X_site_affinity,A_site_fir_ionization_energy,B_site_fir_ionization_energy,X_site_fir_ionization_energy,tolerance_factor,octahedral_factor,(u+t)n,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,cohesive energy (MP)
PrVSb3,0,-0.530518902,510.000264,1.13,1.63,2.05,140.9,50.7415,121.76,0.52,0.524,1.07,5.46,6.746,8.64,0.825837397,0.34,1.032993194,23,59,36,47,9.6,51,17,85,68,63.6,25.68,85,50.9415,140.90765,89.96615,111.42583,24.193732,121.76,903.78,2183,1279.22,1219.668,385.3328,903.78,3,15,12,10.6,5.28,15,4,6,2,5,0.4,5,139,203,64,154.6,19.36,139,1.13,2.05,0.92,1.782,0.3216,2.05,2,2,0,2,0,2,0,3,3,1.8,1.44,3,0,10,10,6.6,4.08,10,0,3,3,0.6,0.96,0,5,15,10,11,4.8,15,0,0,0,0,0,0,0,3,3,1.8,1.44,3,0,7,7,1.4,2.24,0,0,11,11,2.2,3.52,0,3,11,8,5.4,2.88,3,13.01,35.675,22.665,28.673,6.2652,31.56,0,0,0,0,0,0,0,0,0,0,0,0,166,229,63,184.2,21.84,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.42583,10.6,5,36,47,0.5,1.51,0.92,1.782,2,1.8,6.6,0.6,0.181818182,0.163636364,0.6,0.054545455,0.2,4.159803109,-3,5,8,3.944053189,-275200,0.42,0.92,0.5,0.67,0.353553391,0.044019499,0.058165896,0.073570953,4.27771584
LaVSb3,0,-0.564954844,521.6260636,1.1,1.63,2.05,138.9,50.7415,121.76,0.5,0.524,1.07,5.577,6.746,8.64,0.836918922,0.34,1.034493844,23,57,34,46.6,9.44,51,13,85,72,62.8,26.64,85,50.9415,138.90547,87.96397,111.025394,24.0335576,121.76,903.78,2183,1279.22,1217.468,386.2128,903.78,3,15,12,10.6,5.28,15,4,6,2,5,0.4,5,139,207,68,155.4,20.64,139,1.1,2.05,0.95,1.776,0.3288,2.05,2,2,0,2,0,2,0,3,3,1.8,1.44,3,1,10,9,6.8,3.84,10,0,0,0,0,0,0,3,15,12,10.6,5.28,15,0,0,0,0,0,0,0,3,3,1.8,1.44,3,0,9,9,3.2,3.84,0,0,0,0,0,0,0,3,9,6,5,2.4,3,13.01,36.8975,23.8875,28.9175,6.363,31.56,0,0,0,0,0,0,0,0,0,0,0,0,166,229,63,184.2,21.84,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.025394,10.6,5,34,46.6,0.6,1.53,0.95,1.776,2,1.8,6.8,0,0.188679245,0.169811321,0.641509434,0,0.2,4.172842153,-3,5,8,3.944053189,-275200,0.42,0.95,0.53,0.685,0.374766594,0.034992711,0.050618448,0.074338675,4.247151966
EuGaO3,0,-2.691901272,236.1586287,1.2,1.81,3.44,151.964,69.723,15.999,0.52,0.3,1.46,5.67,5.999,13.618,0.821574067,0.603174603,1.04969647,8,63,55,23.6,18.72,8,25,87,62,72,18.8,87,15.9994,151.964,135.9646,53.93704,45.525168,15.9994,54.8,1095,1040.2,312.462,313.0152,54.8,3,16,13,12.8,3.92,16,2,6,4,3.2,1.44,2,66,198,132,103.6,45.12,66,1.185,3.44,2.255,2.663,0.9324,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,2,3.2,0,0,7,7,1.4,2.24,0,6,13,7,8,2.4,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,7,7,1.4,2.24,0,2,7,5,3.6,1.92,2,9.105,36.46,27.355,16.5265,8.9058,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,65.8,65.28,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.93704,12.8,3.2,55,23.6,1.25,0.99,2.255,2.663,2,2.6,2,1.4,0.25,0.325,0.25,0.175,0,5.298828425,-2,3,5,3.273268354,-282000,1.63,2.24,0.61,1.935,0.431335137,0.054433105,0.073841672,0.09202723,5.656526292
EuCoO3,0,-2.26658687,224.6879267,1.2,1.88,3.44,151.964,58.933,15.999,0.52,0.66,1.46,5.67,7.881,13.618,0.853254301,0.543650794,1.048543889,8,63,55,22.8,17.76,8,25,87,62,68.8,21.84,87,15.9994,151.964,135.9646,51.779079,42.9356148,15.9994,54.8,1768,1713.2,605.48,660.816,54.8,3,16,13,12,4.8,16,2,6,4,3.2,1.44,2,66,198,132,104.4,46.08,66,1.185,3.44,2.255,2.677,0.9156,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,7,7,1.4,2.24,0,6,9,3,7.2,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,7,7,1.4,2.24,0,2,7,5,3.2,1.52,2,9.105,36.46,27.355,14.804,8.6624,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,229,217,91.8,95.76,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.779079,12,3.2,55,22.8,1.25,1,2.255,2.677,2,2.4,1.4,1.4,0.277777778,0.333333333,0.194444444,0.194444444,0.2,5.631680302,-2,3,5,3.273268354,-282000,1.56,2.24,0.68,1.9,0.480832611,0.044019499,0.070334978,0.091190781,5.676483671
ErGaO3,3.659,-3.156829617,223.6325631,1.24,1.81,3.44,167.259,69.723,15.999,0.52,0.3,1.46,6.108,5.999,13.618,0.801621054,0.603174603,1.049125604,8,68,60,24.6,19.92,8,35,87,52,74,15.6,87,15.9994,167.259,151.2596,56.99604,49.195968,15.9994,54.8,1770,1715.2,447.462,529.0152,54.8,3,16,13,12.8,3.92,16,2,6,4,3.2,1.44,2,66,189,123,101.8,42.96,66,1.24,3.44,2.2,2.674,0.9192,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,2,3.2,0,0,12,12,2.4,3.84,0,6,14,8,9,3.6,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,2,2,0.4,0.64,0,2,5,3,2.6,0.96,2,9.105,30.585,21.48,15.3515,7.4958,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.8,56.16,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.99604,12.8,3.2,60,24.6,1.15,0.97,2.2,2.674,2,2.6,2,2.4,0.222222222,0.288888889,0.222222222,0.266666667,0,5.371695472,-2,3,5,3.273268354,-282000,1.63,2.2,0.57,1.915,0.403050865,0,0.055697304,0.074061276,6.630297992
CsEuCl3,0,-2.592230679,722.6912897,0.79,1.2,3.16,132.9,151.964,35.45,0.472,0.52,3.62,3.894,5.67,12.968,0.825748859,0.784431138,1.063064332,17,63,46,33.8,20.16,17,5,94,89,62.4,37.92,94,35.453,151.964,116.511,78.24569038,51.35122846,35.453,171.6,1095,923.4,382.278,285.0888,171.6,1,17,16,11,7.2,17,3,6,3,4.2,1.44,3,102,244,142,149.6,57.12,102,0.79,3.16,2.37,2.291,1.0428,3.16,1,2,1,1.8,0.32,2,0,5,5,3,2.4,5,0,0,0,0,0,0,0,7,7,1.4,2.24,0,1,9,8,6.2,2.08,7,0,1,1,0.2,0.32,0,0,1,1,0.6,0.48,1,0,0,0,0,0,0,0,7,7,1.4,2.24,0,1,7,6,2.2,1.92,1,24.4975,115.765,91.2675,45.1435,28.2486,24.4975,0,2.493,2.493,1.4958,1.19664,2.493,0,0,0,0,0,0,64,229,165,130,79.2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.24569038,11,4.2,46,33.8,1.6,1.49,2.37,2.291,1.8,3,0,1.4,0.290322581,0.483870968,0,0.225806452,0,5.213679807,-1,2,3,1.690308509,-349000,1.96,2.37,0.41,2.165,0.28991378,0.745366309,0.7536358,0.763237746,4.095161537
LaMnO3,0.6581,-2.892590624,245.4571584,1.1,1.55,3.44,138.9,54.938,15.999,0.5,0,1.46,5.577,7.434,13.618,0.868527117,0.571428571,1.050934141,8,57,49,21.2,15.84,8,13,87,74,65.2,26.16,87,15.9994,138.90547,122.90607,48.368343,38.8427316,15.9994,54.8,1519,1464.2,575.28,624.576,54.8,3,16,13,11.6,5.28,16,2,6,4,3.2,1.44,2,66,207,141,108.8,51.36,66,1.1,3.44,2.34,2.594,1.0152,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1.2,1.52,0,0,0,0,0,0,0,3,7,4,5.6,1.04,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.8,3.36,0,0,0,0,0,0,0,2,9,7,4,2.4,2,9.105,36.8975,27.7925,14.94001724,8.782993103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,0.000062,0.0000992,0,12,217,205,89.4,92.88,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.368343,11.6,3.2,49,21.2,1.35,1.03,2.34,2.594,2,2.4,1.2,0,0.357142857,0.428571429,0.214285714,0,0.2,5.457165267,-2,3,5,3.273268354,-282000,1.89,2.34,0.45,2.115,0.318198052,0.054433105,0.071154653,0.089350487,6.677928309
SrCoO3,0,-2.001233621,235.4673473,0.95,1.88,3.44,87.62,58.933,15.999,0.0521,0.66,1.46,5.695,7.881,13.618,0.945251552,0.531746032,1.061496622,8,38,30,17.8,11.76,8,8,87,79,65.4,25.92,87,15.9994,87.62,71.6206,38.910279,27.4930548,15.9994,54.8,1768,1713.2,596.48,650.016,54.8,2,16,14,11.8,5.04,16,2,5,3,3,1.2,2,66,195,129,103.8,45.36,66,0.95,3.44,2.49,2.63,0.972,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,0,0,0,0,0,2,9,7,5.8,1.52,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,9.105,54.23,45.125,18.358,14.3488,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.910279,11.8,3,30,17.8,1.4,1.03,2.49,2.63,2,2.4,1.4,0,0.344827586,0.413793103,0.24137931,0,0.2,5.548985475,-2,4,6,3.380617019,-282000,1.56,2.49,0.93,2.025,0.657609307,0.041573971,0.068838514,0.086425288,5.380494568
LaCoO3,0.6739,-2.630893425,237.8774273,1.1,1.88,3.44,138.9,58.933,15.999,0.5,0.66,1.46,5.577,7.881,13.618,0.88415614,0.543650794,1.051004284,8,57,49,21.6,16.32,8,13,87,74,66.4,24.72,87,15.9994,138.90547,122.90607,49.167373,39.8015676,15.9994,54.8,1768,1713.2,625.08,684.336,54.8,3,16,13,12,4.8,16,2,6,4,3.2,1.44,2,66,207,141,106.2,48.24,66,1.1,3.44,2.34,2.66,0.936,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.6,2.16,0,0,0,0,0,0,0,3,9,6,6,1.2,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.4,2.88,0,0,0,0,0,0,0,2,9,7,3.6,2.16,2,9.105,36.8975,27.7925,14.8915,8.8024,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,194,182,84.8,87.36,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.167373,12,3.2,49,21.6,1.35,1.02,2.34,2.66,2,2.4,1.6,0,0.333333333,0.4,0.266666667,0,0.2,5.610775901,-2,3,5,3.273268354,-282000,1.56,2.34,0.78,1.95,0.551543289,0.041573971,0.060566813,0.080578903,6.538190992
CuSiO3,0.1122,-2.259178816,126.0177181,1.9,1.9,3.44,63.546,28.085,15.999,1.227,1.385,1.46,7.727,8.151,13.618,0.836743024,0.428571429,1.05477052,8,29,21,13.4,6.48,8,64,87,23,80.6,7.68,87,15.9994,63.546,47.5466,27.92594,14.311848,15.9994,54.8,1687,1632.2,641.834,704.4408,54.8,11,16,5,14.6,1.68,16,2,4,2,2.6,0.72,2,66,132,66,88.2,26.64,66,1.9,3.44,1.54,2.824,0.7392,3.44,1,2,1,1.8,0.32,2,0,4,4,2.8,1.44,4,0,10,10,2,3.2,0,0,0,0,0,0,0,4,11,7,6.6,1.76,6,0,1,1,0.2,0.32,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2.2,0.72,2,9.105,20.44,11.335,11.765,3.47,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,97.6,102.72,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.92594,14.6,2.6,21,13.4,0.75,0.85,1.54,2.824,1.8,2.8,2,0,0.272727273,0.424242424,0.303030303,0,0.2,6.19858123,-2,4,6,3.380617019,-282000,1.54,1.54,0,1.54,0,0.034015067,0.043976622,0.05987604,5.951995024
LaMnO3,0,-3.00639826,124.6611053,1.1,1.55,3.44,138.9,54.938,15.999,0.5,0,1.46,5.577,7.434,13.618,0.868527117,0.571428571,1.102762691,8,57,49,21.2,15.84,8,13,87,74,65.2,26.16,87,15.9994,138.90547,122.90607,48.368343,38.8427316,15.9994,54.8,1519,1464.2,575.28,624.576,54.8,3,16,13,11.6,5.28,16,2,6,4,3.2,1.44,2,66,207,141,108.8,51.36,66,1.1,3.44,2.34,2.594,1.0152,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1.2,1.52,0,0,0,0,0,0,0,3,7,4,5.6,1.04,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.8,3.36,0,0,0,0,0,0,0,2,9,7,4,2.4,2,9.105,36.8975,27.7925,14.94001724,8.782993103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,0.000062,0.0000992,0,12,217,205,89.4,92.88,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.368343,11.6,3.2,49,21.2,1.35,1.03,2.34,2.594,2,2.4,1.2,0,0.357142857,0.428571429,0.214285714,0,0.2,5.457165267,-2,3,5,3.273268354,-282000,1.89,2.34,0.45,2.115,0.318198052,0.054433105,0.071154653,0.089350487,6.677928309
ErMnO3,0,-3.09435855,380.1612701,1.24,1.55,3.44,167.259,54.938,15.999,0.52,0,1.46,6.108,7.434,13.618,0.817815419,0.571428571,1.027418161,8,68,60,23.4,18.48,8,35,87,52,69.6,20.88,87,15.9994,167.259,151.2596,54.039049,45.6475788,15.9994,54.8,1770,1715.2,690.68,763.056,54.8,3,16,13,11.6,5.28,16,2,6,4,3.2,1.44,2,66,189,123,105.2,47.04,66,1.24,3.44,2.2,2.622,0.9816,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,12,12,2.4,3.84,0,6,14,8,7.8,2.48,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,2,2,0.4,0.64,0,2,5,3,2.6,0.96,2,9.105,30.585,21.48,13.67751724,6.762993103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,0.000062,0.0000992,0,12,217,205,89.4,92.88,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.039049,11.6,3.2,60,23.4,1.15,0.99,2.2,2.622,2,2.4,1,2.4,0.256410256,0.307692308,0.128205128,0.307692308,0.2,5.552821372,-2,3,5,3.273268354,-282000,1.89,2.2,0.31,2.045,0.219203102,0.025784103,0.061604986,0.084085306,6.755446947
HoFeO3,1.5029,-2.961879448,230.7085854,1.23,1.83,3.44,164.93,55.845,15.999,0.52,0.163,1.46,6.022,7.903,13.618,0.834386002,0.547619048,1.044781839,8,67,59,23.4,18.48,8,33,87,54,69.8,20.64,87,15.9994,164.93032,148.93092,53.754704,45.3063648,15.9994,54.8,1811,1756.2,744.48,827.616,54.8,3,16,13,11.8,5.04,16,2,6,4,3.2,1.44,2,66,192,126,104.4,46.08,66,1.23,3.44,2.21,2.676,0.9168,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,6,6,1.2,1.92,0,0,11,11,2.2,3.52,0,6,13,7,7.8,2.16,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,4,4,0.8,1.28,0,0,3,3,0.6,0.96,0,2,4,2,2.6,0.72,2,9.105,30.73333333,21.62833333,13.75566667,6.791066667,9.105,0,0,0,0,0,0,0,2.1106628,2.1106628,0.42213256,0.675412096,0,12,229,217,91.8,95.76,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.754704,11.8,3.2,59,23.4,1.15,0.99,2.21,2.676,2,2.4,1.2,2.2,0.256410256,0.307692308,0.153846154,0.282051282,0.2,5.62933006,-2,3,5,3.273268354,-282000,1.61,2.21,0.6,1.91,0.424264069,0.05367389,0.081006257,0.102575412,6.626529135
