pretty_formula,band_gap,formation_energy_per_atom,volume,A_site_electronegativity,B_site_electronegativity,X_site_electronegativity,A_site_weight,B_site_weight,X_site_weight,A_site_affinity,B_site_affinity,X_site_affinity,A_site_fir_ionization_energy,B_site_fir_ionization_energy,X_site_fir_ionization_energy,tolerance_factor,tolerance_factor.1,octahedral_factor,octahedral_factor.1,(u+t)n,(u+t)n.1,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,avg anion electron affinity,minimum EN difference,maximum EN difference,range EN difference,mean EN difference,std_dev EN difference,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,cohesive energy (MP)
CuPdO3,0,-0.104515295,54.57419554,1.9,2.2,3.44,63.546,106.42,15.999,1.227,0.557,1.46,7.727,8.337,13.618,0.747462751,0.747462751,0.599206349,0.599206349,1.175823107,1.175823107,8,46,38,19.8,14.16,8,62,87,25,77.4,11.52,87,15.9994,106.42,90.4206,43.59284,33.112128,15.9994,54.8,1828.05,1773.25,670.044,738.2928,54.8,10,16,6,13.8,2.64,16,2,5,3,3,1.2,2,66,139,73,93.8,33.36,66,1.9,3.44,1.54,2.884,0.6672,3.44,0,2,2,1.4,0.72,2,0,4,4,2.4,1.92,4,0,10,10,4,4.8,0,0,0,0,0,0,0,6,11,5,7.8,2.16,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.4,0.72,2,9.105,14.41,5.305,10.559,1.7448,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,97.2,102.24,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.59284,13.8,3,38,19.8,0.8,0.91,1.54,2.884,1.4,2.4,4,0,0.179487179,0.307692308,0.512820513,0,0.4,6.112697032,-2,4,6,3.380617019,-282000,1.24,1.54,0.3,1.39,0.212132034,0.042491829,0.042527827,0.053912765,3.583723816
DySnO3,0,-2.164660749,70.88038131,1.22,1.96,3.44,162.5,118.71,15.999,0.52,1.112,1.46,5.939,7.344,13.618,0.756866147,0.756866147,0.714285714,0.714285714,1.197339872,1.197339872,8,66,58,28,24,8,31,87,56,74.4,17.36,87,15.9994,162.5,146.5006,65.84164,59.810688,15.9994,54.8,1685,1630.2,470.896,499.3152,54.8,3,16,13,13,4,16,2,6,4,3.4,1.68,2,66,192,126,105.8,47.76,66,1.22,3.44,2.22,2.7,0.888,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,10,10,2,3.2,0,0,10,10,2,3.2,0,6,14,8,8.8,3.36,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,4,4,0.8,1.28,0,2,4,2,2.8,0.96,2,9.105,33.285,24.18,18.368,11.1156,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,74.2,74.64,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.84164,13,3.4,58,28,1.15,1,2.22,2.7,2,2.8,2,2,0.227272727,0.318181818,0.227272727,0.227272727,0,5.668362182,-2,3,5,3.273268354,-282000,1.48,2.22,0.74,1.85,0.523259018,0.032536151,0.04103992,0.054506492,5.70754013
GaSnO3,0,-1.530145453,58.05563839,1.81,1.96,3.44,69.723,118.71,15.999,0.3,1.112,1.46,5.999,7.344,13.618,0.661275786,0.661275786,0.714285714,0.714285714,1.179316031,1.179316031,8,50,42,21,15.6,8,74,87,13,83,4.8,87,15.9994,118.71,102.7106,47.28624,37.544208,15.9994,54.8,505.08,450.28,194.478,167.6136,54.8,13,16,3,15,1.2,16,2,5,3,3,1.2,2,66,139,73,91.8,30.96,66,1.81,3.44,1.63,2.818,0.7464,3.44,2,2,0,2,0,2,1,4,3,3,1.2,4,0,10,10,4,4.8,0,0,0,0,0,0,0,6,14,8,9,3.6,6,0,0,0,0,0,0,2,5,3,3,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,1.2,2,9.105,33.285,24.18,15.8915,8.1438,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,141,129,48.2,43.44,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.28624,15,3,42,21,0.85,0.91,1.63,2.818,2,3,4,0,0.222222222,0.333333333,0.444444444,0,0,5.640243189,-2,3,5,3.273268354,-282000,1.48,1.63,0.15,1.555,0.106066017,0,0.025920526,0.039338216,4.74071175
EuPbO3,0,-2.007569108,78.66826495,1.2,2.33,3.44,151.964,207.2,15.999,0.52,0.364,1.46,5.67,7.417,13.618,0.835523875,0.835523875,0.726190476,0.726190476,1.238609906,1.238609906,8,82,74,33.8,30.96,8,25,87,62,73.4,19.36,87,15.9994,207.2,191.2006,81.43244,78.519648,15.9994,54.8,1095,1040.2,372.002,380.6424,54.8,3,16,13,13,4,16,2,6,4,3.6,1.92,2,66,198,132,108.4,50.88,66,1.185,3.44,2.255,2.767,0.8076,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,10,10,2,3.2,0,0,14,14,4.2,5.04,0,6,28,22,11,6.8,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,0,0,0,0,0,0,7,7,1.4,2.24,0,2,7,5,3.4,1.68,2,9.105,36.46,27.355,18.377,11.1264,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.43244,13,3.6,74,33.8,1.25,1.09,2.255,2.767,2,2.8,2,4.2,0.181818182,0.254545455,0.181818182,0.381818182,0,5.527583265,-2,4,6,3.380617019,-282000,1.11,2.24,1.13,1.675,0.799030663,0.056568542,0.05998045,0.069490725,5.019814814
GdRhO3,0,-2.085950017,62.27826638,1.2,2.28,3.44,157.25,102.9,15.999,0.52,1.137,1.46,6.15,7.459,13.618,0.800588695,0.800588695,0.638888889,0.638888889,1.209865994,1.209865994,8,64,56,26.6,22.32,8,27,87,60,69.4,21.12,87,15.9994,157.25,141.2506,61.63074,54.757608,15.9994,54.8,2237,2182.2,797.48,891.216,54.8,3,16,13,12,4.8,16,2,6,4,3.4,1.68,2,66,196,130,107.2,49.44,66,1.2,3.44,2.24,2.76,0.816,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,8,8,1.8,2.48,0,0,7,7,1.4,2.24,0,6,10,4,7.4,1.68,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,9,9,2.2,2.72,0,0,7,7,1.4,2.24,0,2,16,14,5,4.4,2,9.105,32.05,22.945,14.601,6.9796,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.63074,12,3.4,56,26.6,1.2,0.99,2.24,2.76,1.8,2.4,1.8,1.4,0.243243243,0.324324324,0.243243243,0.189189189,0.2,5.723762611,-2,3,5,3.273268354,-282000,1.16,2.24,1.08,1.7,0.763675324,0.025784103,0.064025391,0.085537549,6.08222156
HoBO3,2.9952,-2.69820066,41.88437836,1.23,2.04,3.44,164.93,10.81,15.999,0.52,0.277,1.46,6.022,8.298,13.618,0.974283056,0.974283056,0.325396825,0.325396825,1.207669682,1.207669682,5,67,62,19.2,19.12,8,33,87,54,73.2,16.56,87,10.811,164.93032,154.11932,44.747904,48.0729664,15.9994,54.8,2348,2293.2,851.88,956.496,54.8,3,16,13,12.8,3.92,16,2,6,4,2.8,1.28,2,66,192,126,94.8,38.88,66,1.23,3.44,2.21,2.718,0.8664,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,11,11,2.2,3.52,0,3,13,10,6.8,2.48,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,3,3,0.6,0.96,0,2,5,3,2.8,0.96,2,7.1725,30.73333333,23.56083333,13.04416667,7.075666667,9.105,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,0,0,0,0,0.2,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.747904,12.8,2.8,62,19.2,1.15,0.88,2.21,2.718,2,2.6,0,2.2,0.294117647,0.382352941,0,0.323529412,0,5.698638037,-2,3,5,3.273268354,-282000,1.4,2.21,0.81,1.805,0.572756493,0.094280904,0.128455546,0.147214276,7.75700554
InSiO3,0,-2.07359436,49.14932005,1.78,1.9,3.44,114.818,28.085,15.999,0.3,1.385,1.46,5.786,8.151,13.618,0.887811847,0.887811847,0.428571429,0.428571429,1.182591591,1.182591591,8,49,41,17.4,12.64,8,75,87,12,82.8,5.04,87,15.9994,114.818,98.8186,38.18034,30.655064,15.9994,54.8,1687,1632.2,456.23,492.308,54.8,13,16,3,15,1.2,16,2,5,3,2.8,0.96,2,66,142,76,90.2,29.04,66,1.78,3.44,1.66,2.8,0.768,3.44,2,2,0,2,0,2,1,4,3,3,1.2,4,0,10,10,2,3.2,0,0,0,0,0,0,0,4,13,9,7,2.4,6,0,0,0,0,0,0,2,5,3,3,1.2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,3,1.2,2,9.105,24.26,15.155,14.403,6.3576,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,80.4,82.08,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.18034,15,2.8,41,17.4,0.95,0.89,1.66,2.8,2,3,2,0,0.285714286,0.428571429,0.285714286,0,0,5.737950685,-2,4,6,3.380617019,-282000,1.54,1.66,0.12,1.6,0.084852814,0.041573971,0.047387337,0.071687101,5.511817948
InSbO3,0,-1.42537626,69.23585887,1.78,2.05,3.44,114.818,121.76,15.999,0.3,1.07,1.46,5.786,8.64,13.618,0.720201351,0.720201351,0.714285714,0.714285714,1.17944315,1.17944315,8,51,43,24.8,20.16,8,75,87,12,84.2,3.68,87,15.9994,121.76,105.7606,56.91524,49.099008,15.9994,54.8,903.78,848.98,299.586,293.7432,54.8,13,16,3,15.2,0.96,16,2,5,3,3.2,1.44,2,66,142,76,95.8,35.76,66,1.78,3.44,1.66,2.83,0.732,3.44,2,2,0,2,0,2,1,4,3,3.2,0.96,4,0,10,10,4,4.8,0,0,0,0,0,0,0,6,15,9,9.2,3.84,6,0,0,0,0,0,0,2,5,3,2.8,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,9.105,31.56,22.455,16.627,9.0264,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,166,154,68.2,67.44,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.91524,15.2,3.2,43,24.8,0.95,0.96,1.66,2.83,2,3.2,4,0,0.217391304,0.347826087,0.434782609,0,0,5.759121769,-2,3,5,3.273268354,-282000,1.39,1.66,0.27,1.525,0.190918831,0.042491829,0.042491829,0.045307172,4.487908002
KAsO3,0,-1.525221887,56.7768774,0.82,2.18,3.44,39.0983,74.921,15.999,0.502,0.81,1.46,4.341,9.815,13.618,1.056858522,1.056858522,0.476190476,0.476190476,1.358894315,1.358894315,8,33,25,15.2,8.64,8,3,87,84,69.6,26.64,87,15.9994,74.9216,58.9222,32.40362,19.685064,15.9994,54.8,1090,1035.2,318.186,316.0632,54.8,1,16,15,12.8,4.72,16,2,4,2,2.8,0.96,2,66,203,137,104,45.6,66,0.82,3.44,2.62,2.664,0.9312,3.44,1,2,1,1.8,0.32,2,0,4,4,3,1.2,4,0,10,10,2,3.2,0,0,0,0,0,0,0,1,15,14,6.8,3.28,6,0,1,1,0.2,0.32,0,0,3,3,1.8,0.72,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,73.10666667,64.00166667,24.51933333,19.43493333,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,86.2,89.04,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.40362,12.8,2.8,25,15.2,1.6,1.03,2.62,2.664,1.8,3,2,0,0.264705882,0.441176471,0.294117647,0,0,5.601159446,-2,5,7,3.683941988,-282000,1.26,2.62,1.36,1.94,0.961665222,0.030618622,0.077268008,0.094145651,4.759082634
KZnO3,0,-0.869300556,68.34503711,0.82,1.65,3.44,39.0983,65.38,15.999,0.502,0,1.46,4.341,9.394,13.618,0.985663998,0.985663998,1.712328767,1.712328767,2.011067721,2.011067721,8,30,22,14.6,7.92,8,3,87,84,66.6,25.44,87,15.9994,65.38,49.3806,30.4953,17.39508,15.9994,54.8,692.68,637.88,238.722,220.7064,54.8,1,16,15,12.2,4.56,16,2,4,2,2.8,0.96,2,66,203,137,104.6,46.32,66,0.82,3.44,2.62,2.558,1.0584,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,2,3.2,0,0,0,0,0,0,0,1,12,11,6.2,2.32,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.4,0.72,2,9.105,73.10666667,64.00166667,22.87633333,20.09213333,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4953,12.2,2.8,22,14.6,1.6,1.07,2.62,2.558,1.8,2.4,2,0,0.290322581,0.387096774,0.322580645,0,0,5.465087781,0,0,0,0,-33041.66667,0.0055,1.287983333,0,0.121283333,0,0.041573971,0.068608695,0.082943804,3.304500704
LiRuO3,0,-1.467128336,56.39139876,0.98,2.2,3.44,6.94,101.07,15.999,0.618,1.05,1.46,5.391,7.361,13.618,0.777277683,0.777277683,0.55952381,0.55952381,1.164942402,1.164942402,3,44,41,14.2,11.92,8,1,87,86,63.6,28.08,87,6.941,101.07,94.129,31.20184,27.947264,15.9994,54.8,2607,2552.2,645.018,784.7928,54.8,1,16,15,11.4,5.52,16,2,5,3,2.6,0.96,2,66,146,80,94.4,34.08,66,0.98,3.44,2.46,2.7,0.888,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,0,0,0,0,0,1,8,7,5.4,1.76,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,1,4,3,2.2,0.72,2,9.105,16.59333333,7.488333333,11.48366667,2.8544,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,91.8,95.76,12,0,0,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.20184,11.4,2.6,41,14.2,0.85,0.91,2.46,2.7,1.6,2.4,1.4,0,0.296296296,0.444444444,0.259259259,0,0.2,5.581435919,-2,5,7,3.683941988,-282000,1.24,2.46,1.22,1.85,0.862670273,0.020412415,0.043804687,0.052897139,5.254143286
NaAlO3,0,-2.113096256,52.91937216,0.93,1.61,3.44,22.989,26.981,15.999,0.547,0.44,1.46,5.139,5.985,13.618,0.840383452,0.840383452,1.616438356,1.616438356,1.583742827,1.583742827,8,13,5,9.6,1.92,8,2,87,85,67.2,26.08,87,15.9994,26.9815386,10.9821386,19.59390158,4.313401891,15.9994,54.8,933.47,878.67,293.748,286.7376,54.8,1,16,15,12.4,4.56,16,2,3,1,2.4,0.48,2,66,166,100,97,37.2,66,0.93,3.44,2.51,2.572,1.0416,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.68,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4.4,1.92,6,0,1,1,0.2,0.32,0,0,5,5,2.2,1.12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2.4,1.04,2,9.105,29.24333333,20.13833333,14.60766667,6.6032,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.59390158,12.4,2.4,5,9.6,1.2,0.97,2.51,2.572,1.8,2.6,0,0,0.409090909,0.590909091,0,0,0,5.230727486,0,0,0,0,-32795,-0.006633333,1.28885,0,0.115483333,0,0.023328474,0.057414036,0.073567747,5.075188972
NaAgO3,0,-0.424105256,69.5491384,0.93,1.93,3.44,22.989,107.86,15.999,0.547,1.302,1.46,5.139,7.576,13.618,0.775426277,0.775426277,1.835616438,1.835616438,1.518396984,1.518396984,8,47,39,16.4,12.24,8,2,87,85,65.6,25.68,87,15.9994,107.8682,91.8688,35.77123386,28.83878646,15.9994,54.8,1234.93,1180.13,354.04,359.088,54.8,1,16,15,12,4.8,16,2,5,3,2.8,0.96,2,66,166,100,101.8,42.96,66,0.93,3.44,2.51,2.636,0.9648,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,10,10,2,3.2,0,0,0,0,0,0,0,1,11,10,6,2,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.6,0.48,2,9.105,29.24333333,20.13833333,14.57766667,6.5672,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.77123386,12,2.8,39,16.4,1.2,1.04,2.51,2.636,1.6,2.4,2,0,0.266666667,0.4,0.333333333,0,0.2,5.580066447,0,0,0,0,-33285.66667,0.005466667,1.288483333,0,0.13165,0,0.044536177,0.062172173,0.072467303,3.179052626
